1177752101.jpg,http://farm2.static.flickr.com/1217/1177752101_4fef065912_b.jpg,831,1024,1120.00000
5609825680.jpg,http://farm6.static.flickr.com/5070/5609825680_8a47d49648_b.jpg,1024,699,433.89831
2057435494.jpg,http://farm3.static.flickr.com/2285/2057435494_ec626a0295_b.jpg,826,1024,3297.39130
471609924.jpg,http://farm1.static.flickr.com/214/471609924_facd229499_b.jpg,681,1024,1901.09705
2110427047.jpg,http://farm3.static.flickr.com/2229/2110427047_927fede487_b.jpg,1024,683,455.11111
5277966792.jpg,http://farm6.static.flickr.com/5087/5277966792_c6768032cb_b.jpg,1024,681,777.72152
3852412853.jpg,http://farm3.static.flickr.com/2422/3852412853_dc17042868_b.jpg,1024,768,1013.33333
3478263025.jpg,http://farm4.static.flickr.com/3323/3478263025_8b4d7dff7a_b.jpg,768,1024,1120.00000
2220299683.jpg,http://farm3.static.flickr.com/2063/2220299683_13620cde34_b.jpg,1024,768,817.77778
4279518290.jpg,http://farm5.static.flickr.com/4070/4279518290_bc0b232a7f_b.jpg,683,1024,968.64865
2998092802.jpg,http://farm4.static.flickr.com/3241/2998092802_de51f1dae7_b.jpg,768,1024,1113.04348
2512437038.jpg,http://farm4.static.flickr.com/3111/2512437038_36ae78097f_b.jpg,768,1024,1127.31327
4047423498.jpg,http://farm3.static.flickr.com/2614/4047423498_7d1cd4e44a_b.jpg,1024,768,1098.77369
512497933.jpg,http://farm1.static.flickr.com/193/512497933_689be2909a_b.jpg,1024,768,1120.00000
1830266037.jpg,http://farm3.static.flickr.com/2202/1830266037_5746248257_b.jpg,1024,768,817.77778
5151438279.jpg,http://farm5.static.flickr.com/4026/5151438279_773d8e5803_b.jpg,1024,683,6227.02703
5383735182.jpg,http://farm6.static.flickr.com/5206/5383735182_5ffffff911_b.jpg,768,1024,1120.00000
5898750876.jpg,http://farm6.static.flickr.com/5080/5898750876_56e4deb2bb_b.jpg,768,1024,1262.22222
3504286269.jpg,http://farm4.static.flickr.com/3350/3504286269_1e09083166_b.jpg,683,1024,2306.30631
2083385665.jpg,http://farm3.static.flickr.com/2029/2083385665_6108aec0fc_b.jpg,1024,768,4166.77815
4139487465.jpg,http://farm3.static.flickr.com/2669/4139487465_55c86a0f1e_b.jpg,1024,768,1191.11111
5215157197.jpg,http://farm5.static.flickr.com/4127/5215157197_abf2d7b89f_b.jpg,650,1024,871.48936
2453399915.jpg,http://farm4.static.flickr.com/3255/2453399915_6589d4b432_b.jpg,1024,731,2936.06405
3605325972.jpg,http://farm4.static.flickr.com/3612/3605325972_7c4c86e52e_b.jpg,681,1024,777.72152
1609674640.jpg,http://farm3.static.flickr.com/2090/1609674640_525233ae50_b.jpg,1024,768,1031.11111
1608785177.jpg,http://farm3.static.flickr.com/2326/1608785177_3af6999f3e_b.jpg,1024,768,1031.11111
4632923722.jpg,http://farm5.static.flickr.com/4044/4632923722_0a0683a6d1_b.jpg,1024,683,1423.49776
1755240633.jpg,http://farm3.static.flickr.com/2018/1755240633_e2f90b9927_b.jpg,1024,768,3039.46488
4632916528.jpg,http://farm5.static.flickr.com/4003/4632916528_787ee2f548_b.jpg,1024,683,1102.06278
466500824.jpg,http://farm1.static.flickr.com/195/466500824_57236015f5_b.jpg,768,1024,1031.11111
466501214.jpg,http://farm1.static.flickr.com/211/466501214_8cc0394eb3_b.jpg,1024,768,1031.11111
4040390300.jpg,http://farm3.static.flickr.com/2596/4040390300_17b44162d5_b.jpg,1024,768,812.13793
3755363380.jpg,http://farm4.static.flickr.com/3496/3755363380_2f6b377f7c_b.jpg,1024,683,553.51351
2078754003.jpg,http://farm3.static.flickr.com/2144/2078754003_50d09ff8eb_b.jpg,768,1024,5564.44444
5597975138.jpg,http://farm6.static.flickr.com/5148/5597975138_5fd45bc1aa_b.jpg,661,1024,3471.18644
3368299274.jpg,http://farm4.static.flickr.com/3427/3368299274_5df1196fa4_b.jpg,1024,768,1031.11111
5898712516.jpg,http://farm6.static.flickr.com/5235/5898712516_814106d718_b.jpg,768,1024,1084.44444
3068201691.jpg,http://farm4.static.flickr.com/3072/3068201691_190d632103_b.jpg,768,1024,1120.00000
3069032458.jpg,http://farm4.static.flickr.com/3019/3069032458_a7d76b8c65_b.jpg,768,1024,1120.00000
3068199261.jpg,http://farm4.static.flickr.com/3204/3068199261_c332813703_b.jpg,1024,768,1120.00000
1259306303.jpg,http://farm2.static.flickr.com/1038/1259306303_f5fc637e79_b.jpg,1024,768,2059.05790
6041993719.jpg,http://farm7.static.flickr.com/6184/6041993719_2ccf01d065_b.jpg,765,1024,880.42328
522979477.jpg,http://farm1.static.flickr.com/222/522979477_a139dbd493_b.jpg,1024,683,817.77778
5769257024.jpg,http://farm3.static.flickr.com/2759/5769257024_e4891a50e6_b.jpg,683,1024,551.03139
1964640883.jpg,http://farm3.static.flickr.com/2248/1964640883_61a08504f2_b.jpg,768,1024,817.77778
2084674484.jpg,http://farm3.static.flickr.com/2141/2084674484_ec3056f533_b.jpg,1024,687,993.75527
2701180379.jpg,http://farm4.static.flickr.com/3104/2701180379_74d3f378e1_b.jpg,682,1024,830.27027
3934250813.jpg,http://farm4.static.flickr.com/3488/3934250813_983755e1f1_b.jpg,1024,617,830.27027
5033915105.jpg,http://farm5.static.flickr.com/4149/5033915105_872e277502_b.jpg,683,1024,6227.02703
5940932410.jpg,http://farm7.static.flickr.com/6005/5940932410_6b98a9d23f_b.jpg,1024,680,3557.96610
5154019932.jpg,http://farm2.static.flickr.com/1091/5154019932_82ec75d45c_b.jpg,1024,683,995.55556
485635205.jpg,http://farm1.static.flickr.com/187/485635205_1af4e2f389_b.jpg,1024,768,817.77778
6012432589.jpg,http://farm7.static.flickr.com/6014/6012432589_584ed9c0db_b.jpg,764,1024,880.42328
3430043770.jpg,http://farm4.static.flickr.com/3549/3430043770_184c1191ce_b.jpg,1024,768,1961.55844
5834394006.jpg,http://farm6.static.flickr.com/5159/5834394006_2e370841a1_b.jpg,1024,683,1014.77477
3422215935.jpg,http://farm4.static.flickr.com/3364/3422215935_70c6a351b6_b.jpg,729,1024,830.27027
5987357102.jpg,http://farm7.static.flickr.com/6016/5987357102_12a2e8eb57_b.jpg,1024,683,736.20915
6048564050.jpg,http://farm7.static.flickr.com/6183/6048564050_ee7b4a43cc_b.jpg,1024,768,1066.66667
2485276606.jpg,http://farm4.static.flickr.com/3061/2485276606_4d402640e4_b.jpg,768,1024,3306.66667
5843474928.jpg,http://farm3.static.flickr.com/2491/5843474928_0b4065828e_b.jpg,1024,683,1285.73991
3167455915.jpg,http://farm2.static.flickr.com/1367/3167455915_049fc78f15_b.jpg,1024,685,1388.47458
3168285850.jpg,http://farm2.static.flickr.com/1140/3168285850_37a26e0d1d_b.jpg,1024,685,1388.47458
3168282776.jpg,http://farm2.static.flickr.com/1330/3168282776_ef1a4aa76d_b.jpg,1024,685,1345.08475
3168284232.jpg,http://farm4.static.flickr.com/3098/3168284232_e27ee616e6_b.jpg,685,1024,1345.08475
1964406583.jpg,http://farm3.static.flickr.com/2288/1964406583_b280d72167_b.jpg,1024,768,1955.55556
1965244492.jpg,http://farm3.static.flickr.com/2274/1965244492_119e4d7560_b.jpg,1024,768,1493.33333
1964438193.jpg,http://farm3.static.flickr.com/2144/1964438193_8d59825744_b.jpg,1024,768,1493.33333
485568895.jpg,http://farm1.static.flickr.com/186/485568895_eea809a372_b.jpg,1024,768,817.77778
395287972.jpg,http://farm1.static.flickr.com/132/395287972_874ebccaf7_b.jpg,1024,768,1029.52895
1918799797.jpg,http://farm3.static.flickr.com/2405/1918799797_eb800c4356_b.jpg,768,1024,1120.00000
431358010.jpg,http://farm1.static.flickr.com/152/431358010_e96e3b1108_b.jpg,683,1024,830.27027
3096188823.jpg,http://farm4.static.flickr.com/3115/3096188823_4a97a005d6_b.jpg,1024,713,3037.28814
2452000934.jpg,http://farm3.static.flickr.com/2144/2452000934_7a5186ccc9_b.jpg,1024,768,2808.88889
5322431941.jpg,http://farm6.static.flickr.com/5165/5322431941_d793c56bb5_b.jpg,1024,567,399.33148
4135341187.jpg,http://farm3.static.flickr.com/2790/4135341187_da4f77b037_b.jpg,1024,768,803.13725
2450050400.jpg,http://farm3.static.flickr.com/2011/2450050400_751cfccd00_b.jpg,1024,771,876.39640
466507209.jpg,http://farm1.static.flickr.com/208/466507209_6bab64fd11_b.jpg,768,1024,1031.11111
466500036.jpg,http://farm1.static.flickr.com/230/466500036_3ab4de87d7_b.jpg,1024,768,1031.11111
2796793564.jpg,http://farm4.static.flickr.com/3048/2796793564_bd18029cc4_b.jpg,768,1024,870.06536
5989444270.jpg,http://farm7.static.flickr.com/6135/5989444270_e7cf54e850_b.jpg,680,1024,875.21368
4847757620.jpg,http://farm5.static.flickr.com/4131/4847757620_37b7308e55_b.jpg,1024,685,2082.71186
5288683866.jpg,http://farm6.static.flickr.com/5245/5288683866_5e58b58fac_b.jpg,1024,683,1991.11111
5252552244.jpg,http://farm6.static.flickr.com/5121/5252552244_06195a8da0_b.jpg,1024,683,1991.11111
4253003901.jpg,http://farm5.static.flickr.com/4041/4253003901_7e8c2083d4_b.jpg,685,1024,781.01695
3919803219.jpg,http://farm3.static.flickr.com/2602/3919803219_66070ff2c6_b.jpg,1024,681,691.30802
2542132241.jpg,http://farm4.static.flickr.com/3085/2542132241_e98e3011de_b.jpg,771,1024,1284.28094
1025193351.jpg,http://farm2.static.flickr.com/1425/1025193351_71ccfcabab_b.jpg,768,1024,1280.00000
1026053848.jpg,http://farm2.static.flickr.com/1429/1026053848_72302be99e_b.jpg,1024,768,1066.66667
813546043.jpg,http://farm2.static.flickr.com/1045/813546043_85bc2e7eb0_b.jpg,768,1024,1298.55072
813535187.jpg,http://farm2.static.flickr.com/1240/813535187_d5b399a782_b.jpg,768,1024,1298.55072
814417492.jpg,http://farm2.static.flickr.com/1062/814417492_7d5c695743_b.jpg,768,1024,1298.55072
813543291.jpg,http://farm2.static.flickr.com/1170/813543291_905267be31_b.jpg,768,1024,1298.55072
2610073351.jpg,http://farm4.static.flickr.com/3089/2610073351_a130a0fcca_b.jpg,777,1024,781.01695
3484516190.jpg,http://farm4.static.flickr.com/3341/3484516190_ab6e4ea21e_b.jpg,1024,768,828.67052
2103462560.jpg,http://farm3.static.flickr.com/2249/2103462560_8e8089a1aa_b.jpg,1024,768,3816.96658
2102682435.jpg,http://farm3.static.flickr.com/2180/2102682435_556d45799b_b.jpg,1024,768,3816.96658
430809114.jpg,http://farm1.static.flickr.com/172/430809114_d2545f18cf_b.jpg,768,1024,817.77778
471653721.jpg,http://farm1.static.flickr.com/211/471653721_9a704d77c3_b.jpg,1024,681,1209.78903
3916398737.jpg,http://farm3.static.flickr.com/2592/3916398737_e237c8d7b4_b.jpg,1024,683,1568.28829
3917197268.jpg,http://farm3.static.flickr.com/2542/3917197268_1c757e3ffe_b.jpg,1024,681,1983.42342
2899776260.jpg,http://farm4.static.flickr.com/3030/2899776260_10505a1ca1_b.jpg,1024,682,3268.08511
4571171973.jpg,http://farm4.static.flickr.com/3529/4571171973_49cdf3a55a_b.jpg,768,1024,1114.28571
2166919401.jpg,http://farm3.static.flickr.com/2411/2166919401_d1ac760ac5_b.jpg,1024,768,1031.11111
2555011103.jpg,http://farm4.static.flickr.com/3122/2555011103_d4c3786e85_b.jpg,1024,683,3920.72072
307316339.jpg,http://farm1.static.flickr.com/122/307316339_2acfa38ea4_b.jpg,1024,683,1031.11111
438472890.jpg,http://farm1.static.flickr.com/179/438472890_a5a62c4df3_b.jpg,1024,768,3096.54404
5603514318.jpg,http://farm5.static.flickr.com/4101/5603514318_daea53e138_b.jpg,683,1024,780.62780
3806261030.jpg,http://farm4.static.flickr.com/3290/3806261030_91b1dd0e2c_b.jpg,1024,683,9022.02643
2401547555.jpg,http://farm3.static.flickr.com/2135/2401547555_a239e7c22e_b.jpg,1024,555,1614.41441
2401548057.jpg,http://farm4.static.flickr.com/3070/2401548057_187c07296c_b.jpg,681,1024,1568.28829
76386557.jpg,http://farm1.static.flickr.com/6/76386557_cdd27601a1_b.jpg,1024,633,2417.77778
3619548114.jpg,http://farm4.static.flickr.com/3661/3619548114_b75d0531d6_b.jpg,1024,300,1055.96433
5072471260.jpg,http://farm5.static.flickr.com/4103/5072471260_f5ea7e9d3e_b.jpg,1024,680,3719.65812
1177801639.jpg,http://farm2.static.flickr.com/1076/1177801639_9ccc97c594_b.jpg,1024,960,1120.00000
5019678096.jpg,http://farm5.static.flickr.com/4126/5019678096_5efa9cde87_b.jpg,1024,683,459.19283
3224549141.jpg,http://farm4.static.flickr.com/3114/3224549141_5a444e377b_b.jpg,683,1024,5006.22222
5898749474.jpg,http://farm7.static.flickr.com/6041/5898749474_a09ec9bcea_b.jpg,768,1024,1031.11111
2238111424.jpg,http://farm3.static.flickr.com/2008/2238111424_e466ec62b8_b.jpg,683,1024,968.64865
5772267449.jpg,http://farm4.static.flickr.com/3177/5772267449_78e5278b06_b.jpg,1024,680,477.28814
2170167855.jpg,http://farm3.static.flickr.com/2379/2170167855_713194c206_b.jpg,1024,681,3542.95359
2186330132.jpg,http://farm3.static.flickr.com/2193/2186330132_f63f8cd0f7_b.jpg,1024,683,2490.81081
3975235926.jpg,http://farm3.static.flickr.com/2432/3975235926_2c24a3a0af_b.jpg,1024,524,784.14414
485402658.jpg,http://farm1.static.flickr.com/198/485402658_5039efb7cf_b.jpg,1024,768,817.77778
4901744176.jpg,http://farm5.static.flickr.com/4143/4901744176_39582ff38a_b.jpg,1024,686,1388.47458
4410772199.jpg,http://farm3.static.flickr.com/2744/4410772199_e16b1faed2_b.jpg,1024,683,1107.02703
1427734379.jpg,http://farm2.static.flickr.com/1397/1427734379_d048bf0822_b.jpg,681,1024,1031.11111
5735679383.jpg,http://farm4.static.flickr.com/3199/5735679383_cfde8613e3_b.jpg,680,1024,1844.06780
5113476370.jpg,http://farm2.static.flickr.com/1069/5113476370_681982217b_b.jpg,768,1024,1963.73115
4835076490.jpg,http://farm5.static.flickr.com/4149/4835076490_2cd37bcf98_b.jpg,768,1024,1325.29489
4835076540.jpg,http://farm5.static.flickr.com/4084/4835076540_8528f136dd_b.jpg,768,1024,1274.96723
2555036493.jpg,http://farm4.static.flickr.com/3177/2555036493_93a22c8f3b_b.jpg,1024,768,1120.00000
2635399377.jpg,http://farm4.static.flickr.com/3011/2635399377_b75b310c5e_b.jpg,1024,683,3383.25991
485395816.jpg,http://farm1.static.flickr.com/205/485395816_bf64f3de2d_b.jpg,1024,768,817.77778
6045794330.jpg,http://farm7.static.flickr.com/6063/6045794330_ca4731a774_b.jpg,768,1024,836.60131
5750910953.jpg,http://farm6.static.flickr.com/5109/5750910953_0772bafdc6_b.jpg,1024,768,1063.89610
2075513999.jpg,http://farm3.static.flickr.com/2320/2075513999_31730e2150_b.jpg,1024,563,2536.93694
3195209197.jpg,http://farm4.static.flickr.com/3449/3195209197_55c6c4000b_b.jpg,1024,682,2306.30631
2678848652.jpg,http://farm4.static.flickr.com/3080/2678848652_69c7be0d65_b.jpg,768,1024,2275.55556
2100661651.jpg,http://farm3.static.flickr.com/2136/2100661651_914a128c07_b.jpg,1024,685,2386.44068
2343132625.jpg,http://farm3.static.flickr.com/2001/2343132625_589cf8b94e_b.jpg,682,1024,1153.15315
3467895248.jpg,http://farm4.static.flickr.com/3520/3467895248_42c1749214_b.jpg,1024,768,1369.89967
2238115624.jpg,http://farm3.static.flickr.com/2105/2238115624_008007ac04_b.jpg,683,1024,1107.02703
485481381.jpg,http://farm1.static.flickr.com/231/485481381_d6cbd043cf_b.jpg,1024,768,817.77778
4295851762.jpg,http://farm3.static.flickr.com/2793/4295851762_5deb6c929d_b.jpg,1024,680,2603.38983
2832184443.jpg,http://farm4.static.flickr.com/3068/2832184443_a151a3e987_b.jpg,1024,768,2577.77778
3744633034.jpg,http://farm4.static.flickr.com/3457/3744633034_199a379aa7_b.jpg,1024,683,781.01695
4525699260.jpg,http://farm5.static.flickr.com/4052/4525699260_50773cbe0a_b.jpg,1024,683,483.55556
4709378708.jpg,http://farm5.static.flickr.com/4054/4709378708_06ff8de428_b.jpg,1024,680,433.89831
54902690.jpg,http://farm1.static.flickr.com/29/54902690_c1db5ac537_b.jpg,1024,768,1113.04348
3689629574.jpg,http://farm4.static.flickr.com/3578/3689629574_35637f3c37_b.jpg,768,1024,1066.66667
2072558740.jpg,http://farm3.static.flickr.com/2028/2072558740_c6091d9b50_b.jpg,1024,768,3200.00000
4864239258.jpg,http://farm5.static.flickr.com/4121/4864239258_4c6782bf1e_b.jpg,1024,768,483.55556
5307185870.jpg,http://farm6.static.flickr.com/5124/5307185870_121899a2b0_b.jpg,905,1024,1031.11111
471607667.jpg,http://farm1.static.flickr.com/195/471607667_f538b1d451_b.jpg,681,1024,1209.78903
2089923020.jpg,http://farm3.static.flickr.com/2056/2089923020_d2b6f84761_b.jpg,1024,685,1128.13559
4635487984.jpg,http://farm4.static.flickr.com/3336/4635487984_cb20d5dfc8_b.jpg,1024,768,1030.64935
4634892057.jpg,http://farm4.static.flickr.com/3387/4634892057_5da0309f80_b.jpg,1024,768,1030.64935
5303396888.jpg,http://farm6.static.flickr.com/5044/5303396888_077b70dab0_b.jpg,1024,768,781.29870
4042601210.jpg,http://farm3.static.flickr.com/2507/4042601210_7e8de895eb_b.jpg,683,1024,830.27027
2105803158.jpg,http://farm3.static.flickr.com/2080/2105803158_98a5babe81_b.jpg,1024,768,1120.00000
3743838247.jpg,http://farm3.static.flickr.com/2571/3743838247_fd63664980_b.jpg,1024,682,781.01695
3840414998.jpg,http://farm3.static.flickr.com/2506/3840414998_fa87d17abf_b.jpg,1024,768,1030.64935
5506456150.jpg,http://farm6.static.flickr.com/5053/5506456150_daa98c75d7_b.jpg,1024,685,781.01695
3186802967.jpg,http://farm4.static.flickr.com/3333/3186802967_31c3056feb_b.jpg,1024,768,1031.11111
5050898773.jpg,http://farm5.static.flickr.com/4084/5050898773_0ccbb39513_b.jpg,1024,683,826.54709
5084718725.jpg,http://farm5.static.flickr.com/4150/5084718725_2cc313e488_b.jpg,680,1024,737.62712
2231850766.jpg,http://farm3.static.flickr.com/2262/2231850766_010e944929_b.jpg,1024,690,1199.27928
1831574516.jpg,http://farm3.static.flickr.com/2146/1831574516_6e3f726f81_b.jpg,1024,768,1137.77778
5675575681.jpg,http://farm6.static.flickr.com/5103/5675575681_205ff1d3f3_b.jpg,1024,683,826.54709
2853902385.jpg,http://farm4.static.flickr.com/3035/2853902385_1e26e983e1_b.jpg,1024,768,1141.58305
4946293647.jpg,http://farm5.static.flickr.com/4127/4946293647_c3896d411c_b.jpg,1024,683,826.54709
5548599388.jpg,http://farm6.static.flickr.com/5141/5548599388_b21a6c33c8_b.jpg,1024,683,1561.25561
5398257470.jpg,http://farm6.static.flickr.com/5298/5398257470_2b51610de6_b.jpg,1024,632,826.54709
457762715.jpg,http://farm1.static.flickr.com/202/457762715_2b2247b004_b.jpg,1024,683,784.14414
3104859494.jpg,http://farm4.static.flickr.com/3043/3104859494_f323e9c908_b.jpg,1024,685,781.01695
2701996488.jpg,http://farm4.static.flickr.com/3071/2701996488_9a732bcf8a_b.jpg,1024,682,1107.02703
2639117053.jpg,http://farm4.static.flickr.com/3078/2639117053_cec3236ff1_b.jpg,1024,683,784.14414
3186799157.jpg,http://farm4.static.flickr.com/3314/3186799157_b99e03f614_b.jpg,1024,768,1333.33333
4982137941.jpg,http://farm5.static.flickr.com/4133/4982137941_d24e5b83c0_b.jpg,1024,730,780.62780
4872081762.jpg,http://farm5.static.flickr.com/4136/4872081762_b49cab9992_b.jpg,1024,683,830.27027
5380516693.jpg,http://farm6.static.flickr.com/5086/5380516693_baa05f35f3_b.jpg,1024,680,1128.13559
2812911183.jpg,http://farm4.static.flickr.com/3205/2812911183_eb11810343_b.jpg,1024,768,835.55556
2800961926.jpg,http://farm4.static.flickr.com/3258/2800961926_5db51386ac_b.jpg,1024,768,1047.27273
2371213315.jpg,http://farm4.static.flickr.com/3105/2371213315_055d228cba_b.jpg,1024,682,1263.08370
5172127844.jpg,http://farm5.static.flickr.com/4108/5172127844_bd00d3385b_b.jpg,1024,1024,682.66667
5307647263.jpg,http://farm6.static.flickr.com/5241/5307647263_5258aa6be5_b.jpg,1024,683,1010.22422
4455921514.jpg,http://farm5.static.flickr.com/4050/4455921514_eb1bf2a69d_b.jpg,1024,683,461.26126
2502370328.jpg,http://farm3.static.flickr.com/2292/2502370328_53088fbac6_b.jpg,1024,682,1060.90090
4988925353.jpg,http://farm5.static.flickr.com/4145/4988925353_75fef53cd9_b.jpg,1024,683,1291.53153
5401781606.jpg,http://farm6.static.flickr.com/5299/5401781606_a648b93cd4_b.jpg,1024,680,694.23729
5351508023.jpg,http://farm6.static.flickr.com/5001/5351508023_4682c8fd93_b.jpg,1024,754,830.27027
335983071.jpg,http://farm1.static.flickr.com/129/335983071_51c42329e2_b.jpg,1024,768,1055.96433
5135450254.jpg,http://farm2.static.flickr.com/1080/5135450254_c2100d03e4_b.jpg,1024,768,1027.42475
433914568.jpg,http://farm1.static.flickr.com/188/433914568_398ec57363_b.jpg,1024,768,1113.04348
5084718487.jpg,http://farm5.static.flickr.com/4109/5084718487_f349d72dcb_b.jpg,1024,680,564.06780
5352118326.jpg,http://farm6.static.flickr.com/5282/5352118326_53a3f9ab5a_b.jpg,1024,685,830.27027
5308234294.jpg,http://farm6.static.flickr.com/5081/5308234294_7b6c75e0da_b.jpg,1024,683,780.62780
2332324024.jpg,http://farm3.static.flickr.com/2116/2332324024_8d1f79941c_b.jpg,1024,768,1013.15496
4140957584.jpg,http://farm3.static.flickr.com/2528/4140957584_70b8278231_b.jpg,1024,768,998.88517
5584578416.jpg,http://farm6.static.flickr.com/5309/5584578416_d3deced9ca_b.jpg,1024,668,968.64865
2582742616.jpg,http://farm4.static.flickr.com/3013/2582742616_71aaa6e0c1_b.jpg,1024,681,1209.78903
4992243843.jpg,http://farm5.static.flickr.com/4148/4992243843_78a9d5c0c1_b.jpg,1024,769,826.54709
2322212744.jpg,http://farm4.static.flickr.com/3288/2322212744_0e0ced2737_b.jpg,1024,683,998.88517
2905059952.jpg,http://farm4.static.flickr.com/3197/2905059952_ae7206b5d9_b.jpg,1024,768,997.05263
1830616649.jpg,http://farm3.static.flickr.com/2396/1830616649_989aea0a0a_b.jpg,1024,768,817.77778
4102089115.jpg,http://farm3.static.flickr.com/2690/4102089115_dc453468d9_b.jpg,768,1024,1312.82051
5389109497.jpg,http://farm6.static.flickr.com/5300/5389109497_448ceb6b5b_b.jpg,768,1024,1031.11111
1830500915.jpg,http://farm3.static.flickr.com/2401/1830500915_9c46af989f_b.jpg,1024,768,960.00000
4985085983.jpg,http://farm5.static.flickr.com/4104/4985085983_5253a6a642_b.jpg,1024,685,781.01695
5770887091.jpg,http://farm4.static.flickr.com/3650/5770887091_5ca65f97ae_b.jpg,1024,820,734.70852
